,objid,u,g,r,i,z,redshift
47356,1237671261195338033,19.45113,18.1782,17.37572,16.88682,16.61871,0.1794606
15743,1237658203438055538,19.356579999999997,17.2383,16.23892,15.83366,15.490310000000001,0.1021729
45351,1237667783360053384,19.27928,18.16706,17.58482,17.22768,16.978820000000002,0.13271370000000002
36682,1237665023834062922,19.38941,18.302220000000002,17.69322,17.25393,17.179270000000002,0.1486205
35626,1237665330394103888,19.15819,17.94141,17.34036,16.92895,16.76735,0.14706570000000002
24507,1237661068162695658,19.00094,17.83298,17.25038,16.86785,16.66358,0.100952
27270,1237663543142055966,19.05484,17.52011,16.66584,16.23101,15.935039999999999,0.1649151
1198,1237651539261784175,18.94313,17.16525,16.24229,15.821679999999999,15.51361,0.1063268
26746,1237662268611035385,19.40973,18.2335,17.518079999999998,17.09617,16.85608,0.1708939
27487,1237663544221171929,18.61392,17.574920000000002,17.03753,16.66628,16.48088,0.1271121
39441,1237667915414831203,18.645670000000003,16.9629,16.082810000000002,15.60985,15.275310000000001,0.10493800000000002
17608,1237659162809925884,19.21186,18.48382,18.063270000000003,17.6123,17.47772,0.1372011
11784,1237657630053564665,19.29995,18.251920000000002,17.566470000000002,17.15851,16.974829999999997,0.20842979999999997
7486,1237657071157117088,19.555989999999998,18.41778,17.70506,17.24861,17.007929999999998,0.15701099999999998
33818,1237664668430565382,18.880779999999998,17.63618,16.87556,16.44314,16.1524,0.1293812
9482,1237657190371622999,18.93535,18.09003,17.79487,17.51836,17.49055,0.11823910000000001
34744,1237664667370258511,19.32124,17.83186,16.99531,16.58832,16.26738,0.1188385
27153,1237663716554899721,19.4105,18.41688,17.99689,17.76349,17.66031,0.14850739999999998
24367,1237661433244549266,19.735670000000002,18.43286,17.705470000000002,17.24984,16.960810000000002,0.1000217
132,1237648720178970774,19.08803,17.94947,17.28496,16.821839999999998,16.59668,0.10600180000000001
531,1237648721761075388,19.32,17.5111,16.55099,16.11748,15.7727,0.10877080000000001
30412,1237662305658208416,19.47693,18.608810000000002,18.33635,17.97544,17.91883,0.11582229999999999
10606,1237655474511872308,19.04476,17.71134,16.97711,16.57699,16.29712,0.1006486
3928,1237653471443353726,18.4219,17.21163,16.4516,15.99649,15.749279999999999,0.1530138
9914,1237654954278518945,18.61101,17.30227,16.63384,16.22577,15.989070000000002,0.1141496
40698,1237665103821996196,18.91626,18.227999999999998,17.680229999999998,17.34261,17.2052,0.232692
6155,1237655464305950870,19.25836,17.80734,17.05485,16.66524,16.36579,0.10552470000000001
509,1237648721751244957,19.53094,18.49314,17.90155,17.4913,17.2638,0.1493752
37848,1237667108498374993,18.29972,16.24019,15.22189,14.77309,14.43951,0.1061546
22602,1237659119328821427,19.1615,17.50659,16.66701,16.22981,15.94326,0.14684049999999998
37425,1237667209988866137,19.43615,17.444570000000002,16.443089999999998,16.01008,15.6717,0.10130080000000001
10627,1237655493831557340,19.26718,17.27381,16.265810000000002,15.839570000000002,15.49838,0.1089317
24488,1237662224594960441,18.84798,17.580579999999998,16.9586,16.617820000000002,16.39834,0.1205827
6463,1237655108369907928,19.04937,17.89224,17.24094,16.88618,16.710829999999998,0.1721604
48770,1237670964842791230,19.22492,18.43978,17.99004,17.73122,17.67995,0.17168540000000002
11030,1237655470209827095,19.433320000000002,17.78096,16.91318,16.477999999999998,16.17238,0.1131391
11023,1237655469676102049,18.92334,17.816129999999998,17.19677,16.775170000000003,16.52851,0.1174085
32566,1237665126925861006,19.06651,17.82491,17.15348,16.7799,16.540429999999997,0.1155518
6333,1237655108914839665,19.9006,18.22012,17.35415,16.99087,16.69744,0.1214734
4660,1237651735235723400,18.2349,16.28709,15.244420000000002,14.80256,14.452960000000001,0.1172633
36711,1237665128027062292,18.72395,17.90016,17.5678,17.25236,17.19022,0.1208336
17836,1237661149769039982,19.21014,17.769679999999997,17.0534,16.66726,16.39901,0.1251635
27105,1237661970116968554,19.04649,18.41439,18.10455,17.83672,18.04006,0.1435094
1156,1237651249901600979,20.23385,19.66,19.25603,18.90232,18.88874,0.1482547
31751,1237664339319521425,18.4407,17.10108,16.43156,16.04671,15.810479999999998,0.1106922
14209,1237657772315181213,18.96924,17.92645,17.50897,17.19494,17.067510000000002,0.1166879
3982,1237651251487965391,19.09378,18.07125,17.50562,17.10218,16.944000000000003,0.1274768
39686,1237667912210514078,18.52144,17.52589,16.984,16.66169,16.50628,0.1623206
26875,1237662225692950593,19.73003,18.47022,17.694110000000002,17.22849,16.98465,0.146576
12932,1237659119864381588,18.77396,17.683770000000003,17.228260000000002,16.86213,16.75617,0.1145914
3556,1237651250431852777,19.23793,18.26118,17.65926,17.33243,17.15401,0.161243
22426,1237661356999245903,19.32479,17.34905,16.39413,15.98289,15.63224,0.10231699999999999
719,1237648703509037237,19.40431,18.633979999999998,18.17372,17.90192,17.72853,0.20525279999999999
45980,1237668330954096828,20.1345,19.27422,18.70735,18.30254,18.19677,0.1572013
17081,1237660635992359130,19.49235,18.26889,17.63618,17.250410000000002,17.02285,0.1008059
47194,1237671124835434705,19.00145,17.97749,17.48122,17.136689999999998,16.99065,0.117846
30430,1237664817672290349,18.85409,17.3861,16.55995,16.13035,15.84999,0.15647139999999998
29085,1237662500541628650,18.48303,17.38684,16.86642,16.50238,16.36315,0.11845080000000001
20790,1237658300069576827,19.003220000000002,17.13064,16.14661,15.722970000000002,15.38921,0.1100761
17933,1237661382772719815,19.10432,18.10003,17.55258,17.22329,17.06375,0.1202006
8395,1237654600490811603,19.28124,18.25031,17.65235,17.2803,17.10414,0.1628291
36617,1237665016313282680,19.60826,18.36861,17.590529999999998,17.19042,16.910439999999998,0.14697729999999998
1310,1237651192427577640,19.06404,17.52062,16.66183,16.20516,15.86416,0.1295733
45125,1237671260123890045,19.11561,17.9169,17.25875,16.837410000000002,16.61325,0.11819249999999999
46033,1237667448873091239,19.06063,17.73769,16.77917,16.3502,15.987,0.1552468
3186,1237654390565372302,19.64474,18.061770000000003,17.22612,16.76616,16.45756,0.10717750000000001
27982,1237662642267553848,19.75626,17.85465,16.82037,16.39259,16.02587,0.11230819999999998
38875,1237665565539303553,18.94518,17.85043,17.11895,16.70434,16.44464,0.16118239999999998
8928,1237654028717392012,18.8057,17.661739999999998,17.09627,16.768,16.51605,0.1118585
12271,1237655744552501363,19.398529999999997,18.13626,17.29484,16.85395,16.51746,0.1780646
4783,1237654342790479987,19.11104,18.1524,17.62336,17.33568,17.154429999999998,0.1786544
30442,1237664817677598794,19.68336,18.31852,17.499229999999997,17.083460000000002,16.80579,0.1002779
21744,1237661069243908303,18.77076,17.25261,16.38326,15.9518,15.700460000000001,0.12027539999999999
12244,1237655744018514217,18.8973,17.94374,17.50144,17.13413,16.98708,0.1144767
2623,1237651224634458468,19.16234,17.58212,16.73273,16.3101,16.000429999999998,0.12341389999999999
23787,1237661972801978543,19.69286,17.85171,16.890179999999997,16.50134,16.21934,0.11743139999999999
27118,1237661970122080388,19.726779999999998,18.516379999999998,17.85143,17.46734,17.23183,0.1111458
41373,1237667324325003348,18.71791,17.50058,16.89116,16.50102,16.28815,0.1120622
20786,1237658300069052516,19.12122,17.99846,17.41121,17.06232,16.86253,0.13251429999999997
48724,1237667783364378713,19.75297,19.035220000000002,18.74502,18.433670000000003,18.40288,0.12115630000000001
34807,1237665367964516458,19.022270000000002,18.07099,17.607670000000002,17.18983,17.112479999999998,0.14350729999999998
39962,1237667730198757682,19.38557,17.37915,16.33155,15.887839999999999,15.49683,0.1128336
44729,1237667735033348162,19.58835,18.44824,17.71323,17.30379,17.02488,0.1150969
22788,1237661966359724122,19.30144,17.94181,17.17406,16.77584,16.51598,0.12884120000000002
27248,1237661948654452932,19.55047,18.19015,17.37373,16.88277,16.62761,0.1234743
25575,1237662224621306273,19.59054,18.13082,17.28472,16.83442,16.52246,0.1210479
34547,1237663783145111766,19.836,18.731289999999998,18.16294,17.75714,17.5903,0.11641689999999999
24946,1237660670349738081,19.04485,17.7029,16.974,16.5646,16.3376,0.1375512
17090,1237660635994587254,19.73929,17.88322,16.90091,16.50274,16.18359,0.1151385
5859,1237655502964785826,18.93205,17.43508,16.58715,16.12141,15.77346,0.11075919999999999
20867,1237660584981626922,18.587429999999998,17.28815,16.58406,16.16261,15.89272,0.10953689999999999
14883,1237657628983165100,18.374129999999997,16.80092,15.94914,15.52655,15.193970000000002,0.1245106
16311,1237659131679080542,18.61935,18.186339999999998,17.94219,17.76165,17.75957,0.19324470000000002
44340,1237667228759818437,18.13464,16.7963,15.99959,15.56189,15.24394,0.1295189
42897,1237667537462886605,19.31181,17.41488,16.30786,15.863779999999998,15.524289999999999,0.1448484
10841,1237657628448063707,18.85245,17.62433,16.99513,16.65345,16.39508,0.12111749999999999
43221,1237668333102498051,19.197779999999998,17.76086,17.03975,16.64733,16.40329,0.11377730000000001
11605,1237657610731192416,18.87003,17.53639,16.77143,16.33357,16.06652,0.1032678
29618,1237664671640584303,19.5055,18.79659,18.53475,18.1984,18.26553,0.1533279
14757,1237661086416699686,19.40791,18.270129999999998,17.67924,17.326529999999998,17.2123,0.1348336
12961,1237657191444447412,19.170370000000002,17.99942,17.37112,16.865820000000003,16.60679,0.1435638
10712,1237654398623023223,19.33809,17.42847,16.38774,15.93445,15.58208,0.1037302
20178,1237658423551721744,18.77608,17.85656,17.54699,17.33791,17.26547,0.1099228
18610,1237660765373989151,19.21279,17.92533,17.25914,16.887610000000002,16.6498,0.1019277
32988,1237663784747401369,19.89921,19.5223,18.87545,18.522000000000002,18.08973,0.3120378
23857,1237661977085608090,19.50796,18.30621,17.605079999999997,17.2108,17.03206,0.1572509
9489,1237657190901416074,18.9118,17.56036,16.840670000000003,16.41941,16.12424,0.1017135
2670,1237651226245202141,19.29397,18.26462,17.70983,17.37753,17.19183,0.12387650000000001
31692,1237664338784551101,18.887439999999998,17.7388,17.25606,16.90554,16.74984,0.1113315
5389,1237651800698912954,19.2027,18.14574,17.49465,17.11946,16.91873,0.14354679999999997
46528,1237668350815830155,19.53458,18.37193,17.7983,17.43443,17.279139999999998,0.1021517
19704,1237658493360406567,19.0772,17.99181,17.42882,17.0691,16.9407,0.10163330000000001
1642,1237652900761632911,19.24462,17.624489999999998,16.72417,16.302120000000002,15.978179999999998,0.1220895
47535,1237671126980231405,19.12664,17.60334,16.710279999999997,16.2825,15.92965,0.13474589999999997
47355,1237671261194944992,20.1812,19.38192,18.95249,18.63951,18.55761,0.15018120000000001
8987,1237657630063460472,19.05544,17.9159,17.23586,16.88716,16.685029999999998,0.1230732
49024,1237679457072251078,18.918770000000002,17.233970000000003,16.301479999999998,15.86527,15.52175,0.10144410000000001
28640,1237662301374710136,18.98712,17.77328,17.11971,16.72985,16.50665,0.15447260000000002
30396,1237662305655914804,20.00787,19.1245,18.69217,18.26183,18.20881,0.1077114
33517,1237664130482176144,18.98884,18.25133,17.93903,17.60108,17.5091,0.1096394
8440,1237654601027616876,19.01248,17.87114,17.2252,16.79429,16.52698,0.10513299999999999
49682,1237667782320193806,19.369020000000003,18.159000000000002,17.58758,17.23282,16.99749,0.1052118
44704,1237670964313915690,18.87633,17.748639999999998,17.032610000000002,16.66708,16.44205,0.14781729999999998
21812,1237661069259178144,19.50925,18.37547,17.68156,17.30627,17.06354,0.1086519
24805,1237662300829581557,19.074479999999998,17.59337,16.77531,16.3425,16.05002,0.1363893
10295,1237655368747188318,19.763279999999998,19.12095,18.51676,18.31008,18.1389,0.2636315
26545,1237662198280224900,19.4856,17.550539999999998,16.62849,16.14847,15.8153,0.1234868
28197,1237662305121927427,19.14399,17.7642,17.08685,16.72324,16.4571,0.1404787
39508,1237667444588937416,19.69107,18.44787,17.5786,17.15257,16.908479999999997,0.19406279999999998
29998,1237662340545577190,19.14593,18.19134,17.82348,17.55721,17.47476,0.11197339999999999
37567,1237664844510986386,18.49421,16.45251,15.457310000000001,15.042929999999998,14.68366,0.10394089999999999
16752,1237659149924696230,19.52255,18.388920000000002,17.74428,17.3488,17.13283,0.11907290000000001
47703,1237671122684543163,19.63974,18.22002,17.37644,16.93282,16.61286,0.1152734
31421,1237664668421259614,18.626739999999998,17.52796,17.0341,16.71702,16.53156,0.10700889999999999
10196,1237655498672963773,18.84036,16.957079999999998,15.951279999999999,15.5219,15.131429999999998,0.1003073
34459,1237658302203756661,19.673679999999997,17.80901,16.814329999999998,16.38843,16.049570000000003,0.117568
31971,1237665024910754008,18.924670000000003,17.935589999999998,17.51391,17.228579999999997,17.09926,0.1028874
3711,1237654651497349264,19.60877,18.20465,17.36734,16.96753,16.66372,0.1596078
47090,1237667733988769994,19.24071,18.00972,17.2739,16.82878,16.58085,0.14753210000000003
6305,1237653665788789163,19.70001,17.97391,17.05519,16.65956,16.33504,0.10093089999999999
10331,1237655368753152109,19.55315,19.09605,18.69894,18.37716,18.51838,0.21046929999999997
41159,1237667781219450965,19.82927,19.13985,18.77589,18.49999,18.38109,0.162482
15920,1237658205052141696,18.49803,17.21781,16.54981,16.19139,15.96253,0.1189789
33801,1237665015240458345,19.25712,17.76021,16.90823,16.43189,16.10409,0.1385823
36390,1237665180598337664,19.3655,17.6494,16.7765,16.3557,16.030479999999997,0.10464780000000001
49991,1237668271900197013,19.42899,18.27519,17.59161,17.22355,16.959020000000002,0.1145546
46264,1237671261747347620,19.065170000000002,18.052629999999997,17.19585,16.77157,16.50088,0.21266020000000002
12877,1237657587096092808,19.84926,18.90788,18.51305,18.24549,18.11769,0.11427069999999999
44317,1237667212670599247,19.67526,17.8477,16.88384,16.4974,16.152060000000002,0.1065604
40395,1237668293371166882,19.305039999999998,18.10335,17.38083,16.99931,16.76923,0.1160318
49055,1237671690154869047,19.61451,18.43647,17.85541,17.47466,17.344620000000003,0.1092046
42788,1237668496318201987,18.73497,17.835729999999998,17.23772,16.88427,16.76711,0.18368829999999997
14331,1237658492795945050,18.71676,17.03635,16.05113,15.604320000000001,15.23419,0.1407553
44037,1237667781738692911,19.217470000000002,18.10755,17.51005,17.158170000000002,16.98915,0.15043789999999999
41065,1237667292111306981,19.6552,17.49721,16.420479999999998,15.976989999999999,15.599620000000002,0.1219132
25216,1237662238541873294,19.28227,18.2359,17.633029999999998,17.29865,17.09506,0.142291
28412,1237662662675792009,18.45345,17.03533,16.36127,15.99509,15.754610000000001,0.11644289999999999
10210,1237655499200725146,19.2592,18.27974,17.79565,17.43732,17.305310000000002,0.11083050000000001
14042,1237658607685795930,18.96201,17.81437,17.25327,16.891,16.721970000000002,0.10552660000000001
28350,1237664094513529114,19.166829999999997,17.85517,17.15595,16.80266,16.572039999999998,0.111927
17444,1237658201812435221,19.026429999999998,17.91884,17.3427,16.954639999999998,16.750510000000002,0.14367950000000002
27605,1237662266465648975,19.56139,18.311339999999998,17.63278,17.19316,16.948710000000002,0.10904349999999999
43334,1237668587042439387,19.57926,18.4209,17.809179999999998,17.36844,17.16372,0.1331184
1756,1237648705115259083,19.72354,18.483539999999998,17.82553,17.396720000000002,17.12904,0.111883
38807,1237667322176274526,18.9898,18.18117,17.97171,17.65031,17.68445,0.103735
31320,1237663479799087332,19.19556,17.82592,17.154420000000002,16.71442,16.50086,0.1069595
35734,1237666338114502827,19.41349,17.63908,16.77056,16.436239999999998,16.20447,0.1534634
43086,1237662474769859000,19.0436,18.16364,17.67336,17.2895,17.19913,0.15102939999999998
48345,1237671991876387060,18.99943,17.438779999999998,16.62453,16.21389,15.86934,0.11914949999999999
17800,1237661139034243170,19.58097,18.32927,17.73068,17.37187,17.1793,0.1182184
30358,1237664819826131044,19.035,17.97701,17.50318,17.19728,17.0471,0.1265979
44118,1237667912738341045,18.969089999999998,17.9405,17.47833,17.15184,16.98892,0.1415473
33063,1237662619186168046,19.35044,18.12279,17.44055,17.03872,16.781670000000002,0.11248589999999999
9865,1237654953740075257,19.281,18.97396,18.63714,18.65147,18.85969,0.1940963
25013,1237662262176579675,18.90926,16.85654,15.849110000000001,15.42578,15.07153,0.10565799999999999
13515,1237658312942682238,19.46309,18.71312,18.279420000000002,18.07648,17.96644,0.1993385
27216,1237661948635512872,18.733,16.72746,15.65337,15.19938,14.83041,0.1261659
539,1237648722321277333,19.11037,17.71015,16.86504,16.44528,16.12904,0.12840710000000002
